offices	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
officer	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
lunch	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
luck	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
lst	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
timely	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
strengths	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
presas	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
paso	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
times	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
presence	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
sharing	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
warrants	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
lock	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
strategy	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
present	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
participate	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
regarding	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
transco	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
quoted	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
retail	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
recipient	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
pressured	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
yes	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
observations	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
tarrif	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
transcanada	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
retains	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
vintage	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
profile	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
paying	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
professionals	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
urg	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
payne	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
level	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
relationship	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
learns	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
learning	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
sitara	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
withers	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
producers	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
pricing	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
rev	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
notis	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
notify	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
larger	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
stentofon	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
procurement	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
relative	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
threats	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
stearns	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
quite	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
notice	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
stats	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
stated	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
nothing	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
processes	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
principal	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
recent	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
texts	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
revenue	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
vendor	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
talent	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
purchases	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
spoken	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
pamela	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
spirit	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
spent	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
procedures	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
sometime	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
speed	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
sorry	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
sound	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
spark	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
van	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
southernenergy	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
nim	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
ride	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
takeover	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
taken	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
nice	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
ngo	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
txu	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
newcomers	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
rizzi	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
neuweiler	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
remainder	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
walton	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
remaining	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
recap	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
walsh	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
yeah	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
weakness	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
swiss	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
ownership	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
rodriguez	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
swift	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
puc	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
owned	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
trevino	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
renewable	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
oversee	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
partners	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
past	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
whereby	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
outstanding	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
ruling	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
movement	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
registered	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
transport	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
welcome	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
outlook	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
salomon	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
supports	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
supporting	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
outline	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
replay	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
supplier	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
moderates	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
yard	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
randall	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
recruiting	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
transferred	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
mirror	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
originator	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
minute	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
protest	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
particularly	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
transportation	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
require	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
relating	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
organize	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
scope	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
sugar	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
sue	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
recover	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
org	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
mid	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
proposed	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
trip	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
wilson	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
trista	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
pillsburywinthrop	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
merry	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
wynne	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
tejones	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
mentioned	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
pick	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
sector	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
securities	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
options	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
melissa	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
securitization	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
reduction	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
seize	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
plans	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
measuring	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
teco	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
practices	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
opinion	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
mcmullen	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
phases	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
record	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
technology	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
opening	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
resort	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
maybe	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
matter	2,2,0.0001858045336306206,0.00016638012312129112	ham	0.0001858045336306206	
plants	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
materials	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
respective	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
ongoing	2,0,0.0001858045336306206,5.546004104043037e-05	ham	0.0001858045336306206	
party	2,1,0.0001858045336306206,0.00011092008208086075	ham	0.0001858045336306206	
transmissions	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
reflected	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
reflect	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
referred	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
transalta	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
rabey	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
rac	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
recovery	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
transaction	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
recommend	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
transact	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
trans	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
yesterdays	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
reception	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
reassigned	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
philadelphia	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
tradition	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
traders	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
reaching	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
reached	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
participation	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
rd	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
randle	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
participating	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
randy	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
ranen	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
rankings	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
tracked	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
parents	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
tgary	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
weather	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
paper	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
texas	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
pinion	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
pipe	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
padron	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
pacific	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
ozarka	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
oxymoron	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
owns	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
wbom	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
thoroughly	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
overgaard	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
overall	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
outside	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
watson	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
outpacing	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
outlined	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
ourselves	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
watched	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
otherwise	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
otc	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
orrick	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
origination	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
originally	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
washington	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
organizational	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
optimistic	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
plant	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
planted	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
ondarza	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
omission	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
oil	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
oh	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
official	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
petteway	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
warrant	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
thought	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
yowman	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
taylorja	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
occurs	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
taylor	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
pleasant	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
pleased	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
numerous	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
wants	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
nrg	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
tangible	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
notification	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
talked	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
notes	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
noted	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
pete	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
norma	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
noon	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
nommensen	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
nominations	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
njwa	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
nigel	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
niestrath	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
nicolay	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
ngx	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
politically	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
tablet	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
politicians	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
table	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
nepco	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
poors	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
negotiating	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
negative	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
nebulous	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
neal	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
sydney	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
wallis	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
switch	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
pops	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
persons	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
swidner	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
myers	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
swbe	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
music	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
weed	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
murphy	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
portion	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
worth	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
wait	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
msessa	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mscf	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
worst	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mperkins	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
wacked	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
moved	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
motivating	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
vs	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
vp	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
positions	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
supported	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
module	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
moderate	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mobile	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mmce	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mm	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mixture	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mix	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
yanowski	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
voluntary	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
summit	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
missed	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
possibly	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mirant	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
minimum	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
minimize	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
mini	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
persists	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
persist	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
suggested	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
min	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
suggest	1,1,0.0001238696890870804,0.00011092008208086075	ham	0.0001238696890870804	
miguel	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
volumes	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
midwestern	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
michele	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
meyers	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
method	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
succeeds	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
succeeded	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
merchants	1,0,0.0001238696890870804,5.546004104043037e-05	ham	0.0001238696890870804	
